lift_from_model	lift_from_version	lift_from_node	lift_from_property	lift_from_concept	lift_from_conceptCode	lift_to_model	lift_to_version	lift_to_node	lift_to_property	lift_to_concept	lift_to_conceptCode	concept_relationship
CCDI	v2.0.0	treatment	treatment_agent	BCG Tokyo-172 Strain Solution	C126694	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BCMA x CD3 T-cell Engaging Antibody CC-93269	C156052	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BCMA/CD3e Tri-specific T-cell Activating Construct HPN217	C171631	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BCMA-CD19 Compound CAR T Cells	C174412	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Beauvericin	C1011	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Becatecarin	C1620	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Belagenpumatucel-L	C73438	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Belantamab Mafodotin	C114299	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Belapectin	C115111	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Belimumab	C91385	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Belinostat	C48812	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Belotecan Hydrochloride	C66954	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Belvarafenib	C121646	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Belzutifan	C135627	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bemcentinib	C121854	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bempegaldesleukin	C131019	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Benaxibine	C73231	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bendamustine	C73261	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bemarituzumab	C120040	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bendamustine Hydrochloride	C61565	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bendamustine-containing Nanoparticle-based Formulation RXDX-107	C124053	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Benzaldehyde Dimethane Sulfonate	C107164	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Berberine Chloride	C87331	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bermekimab	C95708	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bersanlimab	C88327	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Benzoylphenylurea	C2618	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Berubicin Hydrochloride	C61568	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Berzosertib	C116355	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BET Bromodomain Inhibitor ZEN-3694	C126805	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BET Inhibitor ABBV-744	C148415	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BET Inhibitor BMS-986158	C121849	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BET Inhibitor FT-1101	C123733	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BET Inhibitor GSK2820151	C125391	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BET Inhibitor INCB054329	C121948	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BET Inhibitor BAY1238097	C121213	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BET Inhibitor INCB057643	C128622	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BET Inhibitor RO6870810	C112500	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Beta Alethine	C2605	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Beta-elemene	C103177	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Beta-Glucan	C2678	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Beta-Glucan MM-10-001	C82657	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Betaglucin Gel	C172188	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Beta-lapachone Prodrug ARQ 761	C99146	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Beta-Thioguanine Deoxyriboside	C1350	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Beta-Carotene	C1016	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BET-bromodomain Inhibitor ODM-207	C148138	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Betulinic Acid	C38126	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bevacizumab	C2039	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bexarotene	C1635	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BF-200 Gel Formulation	C131905	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BH3 Mimetic ABT-737	C114384	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bicalutamide	C1599	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bimiralisib	C111898	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Binetrakin	C589	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bexmarilimab	C159536	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Binimetinib	C84865	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bintrafusp Alfa	C124229	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Birabresib	C103298	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Birinapant	C88295	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bisantrene Hydrochloride	C77218	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bisnafide	C73611	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bisnafide Dimesylate	C73307	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bispecific Antibody 2B1	C2399	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bispecific Antibody AGEN1223	C171161	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bisantrene	C1019	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bispecific Antibody AMG 509	C168580	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bispecific Antibody MDX447	C2207	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bispecific Antibody MDX-H210	C1578	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bisthianostat	C163996	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bizalimogene Ralaplasmid	C77909	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bizelesin	C1472	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BL22 Immunotoxin	C1842	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Black Cohosh	C26647	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Black Raspberry Nectar	C122398	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bivalent BRD4 Inhibitor AZD5153	C151943	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bleomycin	C313	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bleomycin A2	C311	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bleomycin B2	C81672	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bleomycin Sulfate	C312	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Blueberry Powder Supplement	C98108	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BMS-184476	C1843	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BMS-188797	C1859	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BMS-214662	C1856	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BMS-275183	C62639	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Blinatumomab	C62528	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Boanmycin Hydrochloride	C102878	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bomedemstat	C131827	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Boronophenylalanine-Fructose Complex	C2405	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bortezomib	C1851	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bosutinib Monohydrate	C154440	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Botanical Agent BEL-X-HG	C153419	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Botanical Agent LEAC-102	C129711	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bovine Cartilage	C2418	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BP-Cx1-Platinum Complex BP-C1	C107387	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bosutinib	C60809	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BR96-Doxorubicin Immunoconjugate	C1617	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Brachyury-expressing Yeast Vaccine GI-6301	C106267	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BRAF Inhibitor ARQ 736	C94224	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BRAF Inhibitor BGB-3245	C173633	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BRAF(V600E) Kinase Inhibitor RO5212054	C92591	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	B-Raf/VEGFR-2 Inhibitor RAF265	C61311	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BRAFV600/PI3K Inhibitor ASN003	C134967	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BRD4 Inhibitor PLX2853	C146825	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BRD4 Inhibitor PLX51107	C125739	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BRAF(V600E) Kinase Inhibitor ABM-1310	C170951	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Breflate	C28855	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Brentuximab	C2007	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Brentuximab Vedotin	C66944	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Brequinar Sodium	C1078	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Briciclib Sodium	C90541	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Brigatinib	C98831	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Brilanestrant	C106235	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Brivanib	C67040	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Brivanib Alaninate	C53397	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Brequinar	C1560	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Brivudine	C67088	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Brivudine Phosphoramidate	C1882	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Broad-Spectrum Human Papillomavirus Vaccine V505	C70598	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bromacrylide	C73259	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bromebric Acid	C72089	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bromocriptine Mesylate	C317	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Brontictuzumab	C103274	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Brostacillin Hydrochloride	C128040	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Brostallicin	C1889	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Broccoli Sprout/Broccoli Seed Extract Supplement	C128293	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Broxuridine	C318	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bruceanol A	C1765	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bruceanol B	C1764	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bruceanol C	C1768	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bruceanol E	C1536	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bruceanol F	C1537	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bruceanol G	C1694	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bruceanol H	C1695	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bruceantin	C1025	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bruceanol D	C1535	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bryostatin 1	C1026	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BTK Inhibitor CT-1530	C138164	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BTK Inhibitor DTRMWXHS-12	C130001	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BTK Inhibitor M7583	C129710	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Budigalimab	C137682	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Budotitane	C81555	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bufalin	C107555	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Buparlisib	C90565	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Burixafor	C88323	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BTK Inhibitor HZ-A-018	C174394	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Burixafor Hydrobromide	C130049	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Burosumab	C119744	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Buserelin	C320	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bushen Culuan Decoction	C160712	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Bushen-Jianpi Decoction	C151930	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Busulfan	C321	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Buthionine Sulfoximine	C1029	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	BXQ-350 Nanovesicle Formulation	C131491	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	C/EBP Beta Antagonist ST101	C174169	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Cabiralizumab	C123831	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Cabozantinib	C52200	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Cabozantinib S-malate	C97938	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Cactinomycin	C1032	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Caffeic Acid Phenethyl Ester	C63756	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Cabazitaxel	C66937	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	CAIX Inhibitor DTP348	C117731	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	CAIX Inhibitor SLC-0111	C117728	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Calcitriol	C330	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Calcium Release-activated Channels Inhibitor RP4010	C136828	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Calculus bovis/Moschus/Olibanum/Myrrha Capsule	C121642	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Calicheamicin Gamma 1I	C1035	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Camidanlumab Tesirine	C121949	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Camptothecin	C338	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Camptothecin Analogue TLC388	C80047	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Calcium Saccharate	C335	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Camptothecin Sodium	C2344	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Camptothecin-20(S)-O-Propionate Hydrate	C84857	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Camrelizumab	C123816	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Camsirubicin	C78863	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Cancer Peptide Vaccine S-588410	C121776	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Canerpaturev	C88318	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Canertinib Dihydrochloride	C1880	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Canfosfamide	C83581	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Canfosfamide Hydrochloride	C2641	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Cancell	C1775	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Cannabidiol	C118452	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Cantrixil	C159719	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Cantuzumab Ravtansine	C61576	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Capecitabine	C1794	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Capivasertib	C102564	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Capmatinib	C90564	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Captopril	C340	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	CAR T-Cells AMG 119	C150586	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Caracemide	C1037	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Capecitabine Rapidly Disintegrating Tablet	C99629	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Carbendazim	C1154	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Carbetimer	C1356	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Carbogen	C1038	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Carbon C 14-pamiparib	C173441	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Carboplatin	C1282	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Carboquone	C342	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Carboxyamidotriazole	C1141	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Carboxyamidotriazole Orotate	C91090	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Carboxyphenyl Retinamide	C1169	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Caricotamide/Tretazicar	C80048	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Carlumab	C71010	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
CCDI	v2.0.0	treatment	treatment_agent	Carmofur	C955	CDS	v5.0.2	N/A	N/A	N/A	N/A	No match
